122,382,652,688,856,892,1070
152,505
110
201,697,1035
159,915
346
664
121,798
465,541

666,753
614
81,97
64,238
75,197
431,645,733
169,522
772,774,893
162,421
146
498,625
78,361,488,535
1071
168,381,497,553,671
411,624
209,210,653
184,234,409,415,670
706,1031
919
578,888
223,261
228
86,503,539
353,403,486
16,235
1098
88,401,405,1012
211,402,719
124,996
510,812
175,203,320
523,962
344,426,438,462,577,579,591,665,680,761,966
316
83,154,602
464,687
132,349,484,518,644,807,809,941,1058,1059,1090,708
21,71,107
145,990
100,150,524
38,66,853

229,442,691
125,221,723
33
114,258
931
178,359,826
227,343,384
70,649
739,863
254,491
32,528,813
115,569
239,422
294
103,580
59
165
459
810,926,969
437,685,764
44,279,308,370,716,849
521
873
815,834
213,309,335
467,475,534
53,483
734,1003,1015
441,977
144,367,397
707,891,1061
134,457,587,661,767
158,884
500,549,565,647
319,502,582
24,94,377
866
90,454
193,558,718
978
112,596,957
109,408
141,958
366,904
241,555,610,705,988
45,246,417,613
461
301,338,440,458
364,509,1064
785,1094
288,724,730,921,937
98,631
28,447,896,967
1006
376,738,818,1097
87,368,399
40,68,135
595,831,909
54,434,654
313,453,701
171,293,352,519,601
233,289,292
356,669
1013
330,609,791
520,656,948,1036,1082
56,172,702
26,35,501,513,944,1095
302,345,658,776,814,910
37,548,923,1023
444,731,794,822,876,880
576
170,198,943
174,782
15,759
237,934,1049
547,780,1077,1087
205,272,599,663
757,945,973
515,620,821,939
280,743,914
385
473,616,648,768,832,857,894,1021
247,264,314,450,529
93,240,259,432
138,274,331,423,496,531,583,598,714,781,1039
262,493,936
429,771
604
603,627,677
196,249,773
180,552,584
10,729
286,393,710
1008
34,62
30,755,920,1016
43,721,898,1042
111,284,481
347,592
737,935,947,1004,1067
130,390,728
20,153,267
224,363,507
25,639,841
232,322,752,1079
79,92,334
61,102,164
217,327,640
188,1069,1081
67,194,392
350,777,1000,1099
243,395,642,960
299,300,979
315,355
266,277,435,621
448,494,1020
414,916
466,1034,1062
148,428,800
104,212,681,1025,1051
199,622
843,1086
116,342,449
113,365,845,1040
29,166,220
139,394,563,568,678,828

312,451,749
119,268,797
60,126
173,471,868
844,902,963
27,340,600,823,955
106,147,219
379,789,886
140,179,225,638,720,748,877,911,952,1027
295,303,388,456,537,605,674
635

360,419,478,838,938,1011
562,795,879,1057
73,404,445,550,835
76,129,1022
245,396,446
3,787,1032
2,23,971,1050
630,882


202,282,285,566,770
48,283,607,637,690,1043
222,255,373,641,867,922,1044
215,226,636,683,1009
278,819
41,927,950,1083
123,511,567
712,917,982,983
151,251,271,369
89,270,287,418,468,679,895,946,1088
13,269,341,389,410,651,751,786,827,889
39,118
629,742
735
191,727
533,928,1091
321,667,694

8,588,854,976,1002,1065
176,323,372,1052
127,686
406,439,545,608,646,698,769,784,833,954
74,490,765,847
337,400,482,693,851,1024,1046
326,339,430,885
183,704,932,1005
557,560,933,965,970,1033,1041,1072
6,128,230,336
136,788,820,900,964
930,940
186,824,985
49,318
383,1075,1089,1096
187,242,298,386,489,526,783,992
0,525,906,924,929,1038,1078
157,333
163,182,306,317,514,543,668,713,760
18,253,305,358,472,559,561,585,586,617,848
214,275,479,758,799,840,1080
96,200,204,351,436,487,682
31,206,711
860
378
672
19,69,143,149,281,374,443,474,762,778
77,263,273,433,594,633,881,949,975
5,628
741,890,901,907,956,968,1074,1092,1093
290
4,425,612,918

276,328,357,407
63,95,207,291,325
11,46,703
375,517,657,790
1,469,634,643,878,951,1048,1056,1068,1084
82,231,460
420,839,858
17,192,311,744,984
42,80,452,913
22,55,58,101,190,260,574,673,745,779,793,859
91,593,700,870,897
117,611,836
536,692,732
993,1017,1037
899,989
84,304,324,412,571,766,925
167,424,492,662,689,986,987
371,380,1076
506,530,875
142,156,208,348,455,485,508,808,830,852,1007
9,52,544,999,1018
85,108,181,256,632
504,538,736,804,872,959
676,871,887,972
57,189,218,252,516,695,837,861,942,961,981,994,1030

51,99,236,470,796
216,307,416,480,1001
297,512
161,427,477,540,556,573,655,659,675,699,717,750,763,792,816,864
195,825
47,120,615,756
257,387,660,709
499,740,1010,1060
12,296,572,606,746,1019
597,905
463,619,715,747,801,846,855,874,883,980,1014,1055
244,542,1026
72,362,551,754
36,250,310,391,570,842,908,997,998
14,160
265,903,1073
7,354,564
684,696,803
476,546,802,865,1054,1066
137,332,722,1029,1063
1047
650,726,805,817
495,581,850
50,398,623,829
991,1028
65,177,248,811,912
185
527,554,590,626
131,133,155,532,575,618,725,806,953,974,1045,1085
105,329,413,589,862,869,1053
775,995
